Gene	Sample	Active	FC	Annotation	Conservation	Tun
bHd18105.1	Hdujardini	0.0905756666666667	114.359809839311	Other	None	21.794197
bHd18111.1	Hdujardini	5.52007	40.4955217046525	Other	Conserved	227.587666666667
bHd18117.1	Hdujardini	0.0322745333333333	29.3698005864571	Other	Conserved	3.88487666666667
bHd18131.1	Hdujardini	0.421746666666667	12.6214254682988	Other	Conserved	6.58518666666667
bHd18132.1	Hdujardini	0.232976333333333	24.2717150067723	Other	None	8.08190666666667
bHd18134.1	Hdujardini	0.224721666666667	24.1378000646708	Other	None	7.83806666666667
bHd18135.1	Hdujardini	1.11939	3.28992365034976	Other	Conserved	4.0117
bHd18135.2	Hdujardini	3.39378333333333	2.4382231296541	Other	Conserved	8.51862333333333
bHd18140.1	Hdujardini	0.239989666666667	98.5497598456424	Other	Conserved	33.5059
bHd18155.1	Hdujardini	0.410946666666667	181.798883118917	Other	Conserved	92.8895333333333
bHd18164.1	Hdujardini	9.32077333333333	23.3947531554381	Other	Conserved	220.396666666667
bHd18165.1	Hdujardini	0.212775	36.7919217755042	Other	None	11.5075933333333
bHd18167.1	Hdujardini	0.577121	35.1616623912122	Other	None	23.8087
bHd18184.1	Hdujardini	0.288834666666667	38.9764955799551	Other	None	15.1554126666667
bHd18185.1	Hdujardini	1.280801	7.3365314770195	Other	Conserved	10.13029
bHd18187.1	Hdujardini	22.6861333333333	10.3134947570452	Other	Conserved	235.004666666667
bHd18209.1	Hdujardini	5.61290666666667	10.6465126917296	Other	Conserved	60.8225333333333
bHd18214.1	Hdujardini	38.0759333333333	7.73996357216326	Other	None	295.480333333333
bHd18229.1	Hdujardini	58.2705733333333	30.0443625360998	Other	None	1753.70666666667
bHd18230.1	Hdujardini	0.701308666666667	29.1659560236047	Other	Conserved	23.3709333333333
bHd18356.1	Hdujardini	0	22.2228	Other	Conserved	2.22228
bHd18358.1	Hdujardini	3.10475333333333	6.40856394563908	Other	Conserved	20.5378666666667
bHd18361.1	Hdujardini	0.42376	40.6329234764014	Other	None	21.2819
bHd18362.1	Hdujardini	0.0699016666666667	58.5164948352478	Other	Conserved	9.94205
bHd18365.1	Hdujardini	0.460473	29.2805065245486	Other	None	16.4109333333333
bHd18379.1	Hdujardini	0.304392666666667	8.59244892340613	Other	Conserved	3.47472333333333
bHd18419.1	Hdujardini	1.27305666666667	142.988029141793	Other	None	196.330666666667
bHd18443.1	Hdujardini	0	59.2956666666667	Other	None	5.92956666666667
bHd18466.1	Hdujardini	0.0797803333333333	25.572189023271	Other	Conserved	4.59737666666667
bHd18468.1	Hdujardini	0	22.0636	Other	None	2.20636
bHd18517.1	Hdujardini	0.0519653	38.8636747994443	Other	Conserved	5.90593
bHd18518.1	Hdujardini	0	22.9787666666667	Other	Conserved	2.29787666666667
bHd18518.2	Hdujardini	0	26.1893	Other	Conserved	2.61893
bHd18524.1	Hdujardini	14.5480233333333	5.87076026412665	Other	None	85.9950333333333
bHd18530.1	Hdujardini	1.50841233333333	6.84206599592932	Other	Conserved	11.0048633333333
bHd18533.1	Hdujardini	6.62818333333333	7.67561327847289	Other	None	51.6429333333333
bHd18571.1	Hdujardini	0.321809333333333	74.2104955793613	Other	None	31.3026796666667
bHd18632.1	Hdujardini	0	21.3585	Other	Conserved	2.13585
bHd18644.1	Hdujardini	3.078981	8.89147602119463	Other	Conserved	28.2658333333333
bHd18778.1	Hdujardini	0.705646666666667	24.6796362342466	Other	None	19.8830666666667
bHd18779.1	Hdujardini	0.200015666666667	85.554198836283	Other	Conserved	25.6676
bHd18800.1	Hdujardini	1.60603933333333	13.5307353210692	Other	Conserved	23.0839666666667
bHd18811.1	Hdujardini	1.173879	40.9830394671184	Other	Conserved	52.2074333333333
bHd18821.1	Hdujardini	0.254205	33.6220550246326	Other	Conserved	11.9091
bHd18831.1	Hdujardini	69.3824	8.58068134280528	Other	Conserved	596.206333333333
bHd18849.1	Hdujardini	11.8652	3.62637203445548	Other	Conserved	43.3902666666667
bHd18881.1	Hdujardini	0.689944666666667	12.7657295827471	Other	None	10.08422
bHd18886.1	Hdujardini	0	204.216926666667	Other	Conserved	20.4216926666667
bHd18910.1	Hdujardini	37.7637	19.7345918826387	Other	None	747.224666666667
bHd18940.1	Hdujardini	0.486666333333333	9.17690294142213	Other	Conserved	5.38378
bHd18945.1	Hdujardini	0	25.3179333333333	Other	Conserved	2.53179333333333
bHd18947.1	Hdujardini	0.545732	7.72425712214975	Other	Conserved	4.9878
bHd18990.1	Hdujardini	2.70856533333333	7.97140081958808	Other	Conserved	22.3882
bHd19005.1	Hdujardini	0	74.9376666666667	Other	Conserved	7.49376666666667
bHd19008.1	Hdujardini	0.429284	11.6091550094089	Other	None	6.14454
bHd19012.1	Hdujardini	0.211495	15.8058609822523	Other	Conserved	4.92344666666667
bHd19033.1	Hdujardini	0	144.5475	Other	None	14.45475
bHd19055.1	Hdujardini	6.17328966666667	34.0195779258612	Other	None	213.414666666667
bHd19098.1	Hdujardini	0	590.802666666667	Other	None	59.0802666666667
bHd19151.1	Hdujardini	0.165182	131.796401465157	Other	Conserved	34.9500333333333
bHd19155.1	Hdujardini	31.7292933333333	16.796550515102	Other	None	534.622333333333
bHd19159.1	Hdujardini	14.2064366666667	19.9288152582136	Other	Conserved	285.110333333333
bHd19160.1	Hdujardini	6.68535	33.4554100623648	Other	Conserved	227.006666666667
bHd19165.1	Hdujardini	155.479533333333	4.39789638140064	Other	Conserved	684.222666666667
bHd19178.1	Hdujardini	0	22.1829333333333	Other	Conserved	2.21829333333333
bHd19185.1	Hdujardini	0	112.4591	Other	Conserved	11.24591
bHd19215.1	Hdujardini	24.1171666666667	3.73961033151415	Other	None	90.5627666666667
bHd19219.1	Hdujardini	40.0961	4.83616569766719	Other	Conserved	194.395
bHd19226.1	Hdujardini	3.05900666666667	13.0013865117938	Other	Conserved	41.0714666666667
bHd19229.1	Hdujardini	0	243.864	Other	None	24.3864
bHd19235.1	Hdujardini	17.3447433333333	116.886404939941	Other	Conserved	2039.05333333333
bHd19242.1	Hdujardini	0.374056666666667	48.4882257395389	Other	None	22.9861666666667
bHd19255.1	Hdujardini	0.060676	62.8293584605044	Other	Conserved	10.09517
bHd19281.1	Hdujardini	0	76.3126666666667	Other	Conserved	7.63126666666667
bHd19301.1	Hdujardini	0.0291995666666667	22.6565775375408	Other	Conserved	2.92722
bHd19320.1	Hdujardini	0.858368666666667	12.7464865643215	Other	Conserved	12.2158333333333
bHd19328.1	Hdujardini	0.708252666666667	7.94629814604179	Other	Conserved	6.42261666666667
bHd19368.1	Hdujardini	0.0236044666666667	48.1646833690476	Other	Conserved	5.95337
bHd19389.1	Hdujardini	0.460499666666667	9.66836733176767	Other	Conserved	5.41911666666667
bHd19413.1	Hdujardini	8.46903	3.2787413900212	Other	Conserved	28.0956333333333
bHd19415.1	Hdujardini	0.172100366666667	9.32665654866813	Other	Conserved	2.53778666666667
bHd19418.1	Hdujardini	0.301864333333333	7.92789108762244	Other	None	3.18593666666667
bHd19447.1	Hdujardini	15.7309366666667	10.5243193653945	Other	Conserved	166.609833333333
bHd19457.1	Hdujardini	0	335.165	Other	None	33.5165
bHd19457.2	Hdujardini	1.607349	17.3756898365048	Other	None	29.6663666666667
bHd19460.1	Hdujardini	0.0432533333333333	79.1757957930007	Other	Conserved	11.3421966666667
bHd19468.1	Hdujardini	0	71.53948	Other	Conserved	7.153948
bHd19479.1	Hdujardini	69.4847666666667	9.99161214882759	Other	Conserved	695.264
bHd19481.1	Hdujardini	22.0553	2.39962597361956	Other	Conserved	53.1644333333333
bHd19519.1	Hdujardini	0	475.191333333333	Other	None	47.5191333333333
bHd19521.1	Hdujardini	0.84777	116.478822217767	Other	None	110.395133333333
bHd19545.1	Hdujardini	14.36953	4.05946611027909	Other	None	58.7385666666667
bHd19556.1	Hdujardini	0.545121	19.8768189740116	Other	None	12.8229533333333
bHd19557.1	Hdujardini	0	49.901	Other	Conserved	4.9901
bHd19558.1	Hdujardini	0.0744336666666667	29.7583417574207	Other	Conserved	5.19085666666667
bHd19562.1	Hdujardini	0.148408	20.0962395199296	Other	Conserved	4.99206666666667
bHd19571.1	Hdujardini	0.539395666666667	4.12975377270308	Other	Conserved	2.64054666666667
bHd19574.1	Hdujardini	0	23.3537333333333	Other	Conserved	2.33537333333333
bHd19576.1	Hdujardini	0.4539899	9.89664853697393	Other	Conserved	5.48264333333333
bHd19589.1	Hdujardini	2.23813333333333	46.5097228558394	Other	Conserved	108.745933333333
bHd19613.1	Hdujardini	0.972449333333333	6.60521647021087	Other	Conserved	7.08376
bHd19660.1	Hdujardini	1.71692566666667	9.69760824924593	Other	None	17.6198333333333
bHd19661.1	Hdujardini	0.674296666666667	33.5652140221879	Other	Conserved	25.9894333333333
bHd19756.1	Hdujardini	0	66.8086333333333	Other	None	6.68086333333333
bHd19769.1	Hdujardini	0.050356	37.585574680536	Other	Conserved	5.65121666666667
bHd19780.1	Hdujardini	15.54673	11.3631623561813	Other	Conserved	177.796333333333
bHd19801.1	Hdujardini	2.33630733333333	9.26347278025405	Other	None	22.5686666666667
bHd19816.1	Hdujardini	0.851758666666667	286.303670818513	Other	None	272.492
bHd19817.1	Hdujardini	0.35136	179.274636653669	Other	None	80.9174
bHd19818.1	Hdujardini	0	94.5728333333333	Other	None	9.45728333333333
bHd19823.1	Hdujardini	1.02654866666667	22.742263538844	Other	Conserved	25.6202666666667
bHd19824.1	Hdujardini	2.48115566666667	10.8749737036395	Other	Conserved	28.07
bHd19864.1	Hdujardini	6.31618666666667	39.7225039171761	Other	None	254.867
bHd19899.1	Hdujardini	6.87166333333333	4.57957665769862	Other	Conserved	31.9272666666667
g1010.t1	Rvarieornatus.fast	52.7580333333333	3.45999125960671	Other	Conserved	182.888333333333
g10294.t1	Rvarieornatus.fast	13.9913333333333	3.72904858778445	Other	None	52.5472666666667
g10825.t1	Rvarieornatus.fast	127.8424	2.07798457222417	Other	Conserved	265.862333333333
g10888.t1	Rvarieornatus.fast	2060.03	2.20244029907498	Other	None	4537.31333333333
g10895.t1	Rvarieornatus.fast	95.6223666666667	4.28226283581929	Other	None	409.908333333333
g10897.t1	Rvarieornatus.fast	24.8018333333333	2.29475473693369	Other	Conserved	57.1436
g11252.t1	Rvarieornatus.fast	4.40339666666667	2.24304247386602	Other	Conserved	10.10131
g11770.t1	Rvarieornatus.fast	12.2488866666667	2.15074179426701	Other	None	26.5592666666667
g11949.t1	Rvarieornatus.fast	28.5335333333333	3.92746616438069	Other	Conserved	112.457233333333
g12065.t1	Rvarieornatus.fast	59.1417666666667	2.02801627005272	Other	Conserved	120.143266666667
g1249.t1	Rvarieornatus.fast	1.73948666666667	2.2378272199128	Other	Conserved	4.11645333333333
g1255.t1	Rvarieornatus.fast	67.7869666666667	2.60169232287592	Other	None	176.621
g12678.t1	Rvarieornatus.fast	4.84841	2.18255628238835	Other	Conserved	10.8001833333333
g13062.t1	Rvarieornatus.fast	3.14797333333333	2.13860438098835	Other	Conserved	6.94613
g13276.t1	Rvarieornatus.fast	6.62479666666667	2.72346772318767	Other	Conserved	18.3147666666667
g13323.t1	Rvarieornatus.fast	682.597	4.73460407765085	Other	None	3232.3
g13603.t1	Rvarieornatus.fast	46.3450333333333	2.29195658523947	Other	None	106.45
g13849.t1	Rvarieornatus.fast	147.42	2.01170914678236	Other	None	296.767333333333
g1816.t1	Rvarieornatus.fast	6.33780333333333	17.2796466289485	Other	None	111.242966666667
g1945.t1	Rvarieornatus.fast	10299.7133333333	3.33003122386684	Other	None	34298.7
g1949.t1	Rvarieornatus.fast	4005.41333333333	2.52628377220065	Other	None	10119.0633333333
g2029.t1	Rvarieornatus.fast	35.6653666666667	2.53745569503458	Other	Conserved	90.7530333333333
g2185.t1	Rvarieornatus.fast	23.851	2.67363784393136	Other	Conserved	64.0363
g244.t1	Rvarieornatus.fast	262.864333333333	2.32241634797114	Other	Conserved	610.712666666667
g2450.t1	Rvarieornatus.fast	6.11499333333333	2.86804812877246	Other	Conserved	17.8249
g251.t1	Rvarieornatus.fast	1.82922433333333	2.23842466566442	Other	Conserved	4.31842333333333
g2627.t1	Rvarieornatus.fast	95.9454333333333	2.4563756805373	Other	None	235.923666666667
g2864.t1	Rvarieornatus.fast	107.088366666667	4.06206705889414	Other	None	435.406333333333
g3003.t1	Rvarieornatus.fast	44.7243	4.67718030919241	Other	Conserved	209.651333333333
g312.t1	Rvarieornatus.fast	29.8835333333333	2.75188381178113	Other	Conserved	82.5112
g3827.t1	Rvarieornatus.fast	160.152666666667	2.43847008266113	Other	None	390.771333333333
g3841.t1	Rvarieornatus.fast	83.5433	2.35288022670873	Other	None	196.802666666667
g3844.t1	Rvarieornatus.fast	4665.01666666667	3.94373131075679	Other	Conserved	18397.9666666667
g3845.t1	Rvarieornatus.fast	32.7399666666667	45.3488990549117	Other	Conserved	1489.25633333333
g3846.t1	Rvarieornatus.fast	7.24783666666667	45.6114293957723	Other	Conserved	335.145333333333
g3873.t1	Rvarieornatus.fast	508.469666666667	13.4341542194481	Other	Conserved	6832.20333333333
g4003.t1	Rvarieornatus.fast	24.8939	3.38043282560945	Other	None	84.4902
g4114.t1	Rvarieornatus.fast	1417.58266666667	3.18453965250333	Other	None	4514.66666666667
g4436.t1	Rvarieornatus.fast	1.50195733333333	7.3569395938968	Other	None	11.7855033333333
g4456.t1	Rvarieornatus.fast	3.339479	6.82265153142865	Other	None	23.4663666666667
g453.t1	Rvarieornatus.fast	3.04196	2.08222892716648	Other	None	6.54228
g466.t1	Rvarieornatus.fast	7.14627666666667	32.378855715786	Other	None	234.626146666667
g4748.t1	Rvarieornatus.fast	1.24566666666667	16.4687639336141	Other	Conserved	22.1614666666667
g4749.t1	Rvarieornatus.fast	14.6574666666667	2.61197269630741	Other	Conserved	38.5461
g4964.t1	Rvarieornatus.fast	3.85902666666667	7.80945316525611	Other	None	30.9178333333333
g5618.t1	Rvarieornatus.fast	2.22866333333333	2.83177473772508	Other	None	6.59425
g5837.t1	Rvarieornatus.fast	2084.87666666667	2.92588406265138	Other	None	6100.4
g5889.t1	Rvarieornatus.fast	2.55694166666667	5.723938237259	Other	Conserved	15.20817
g614.t1	Rvarieornatus.fast	7.24843	4.88887649017092	Other	Conserved	35.9255666666667
g681.t1	Rvarieornatus.fast	3.64828666666667	13.1793014764079	Other	Conserved	49.3998
g7279.t1	Rvarieornatus.fast	65.1629666666667	2.50920966408208	Other	None	163.758466666667
g7280.t1	Rvarieornatus.fast	350.613666666667	2.91820487938404	Other	None	1023.45433333333
g7392.t1	Rvarieornatus.fast	10.0846733333333	2.73890636976738	Other	Conserved	27.8948666666667
g7425.t1	Rvarieornatus.fast	17.6493666666667	2.96145777971421	Other	Conserved	52.564
g7532.t1	Rvarieornatus.fast	63.2395666666667	2.67580874934941	Other	None	169.484566666667
g7679.t1	Rvarieornatus.fast	37.6249866666667	6.00020181142542	Other	None	226.357533333333
g8124.t1	Rvarieornatus.fast	6.14986333333333	6.33521052993692	Other	Conserved	39.5942
g814.t1	Rvarieornatus.fast	7.08676866666667	37.2660666318929	Other	Conserved	267.8226
g8394.t1	Rvarieornatus.fast	29.0116333333333	2.17272018402723	Other	None	63.2514333333333
g8648.t1	Rvarieornatus.fast	941.984333333333	2.49274215719541	Other	None	2348.37333333333
g9312.t1	Rvarieornatus.fast	33.9008	2.11248558857439	Other	Conserved	71.8262
g9429.t1	Rvarieornatus.fast	9.49563	3.73582905273894	Other	Conserved	35.8476333333333
g9430.t1	Rvarieornatus.fast	224.92	3.08878766331882	Other	Conserved	695.039
g9649.t1	Rvarieornatus.fast	2.70680666666667	3.18455373959969	Other	None	8.93842666666667
g10022.t1	Rvarieornatus.slow	2.503	2.9671225509028	Other	Conserved	7.72342
g10057.t1	Rvarieornatus.slow	1.63250666666667	3.04297434160907	Other	Conserved	5.27197333333333
g10104.t1	Rvarieornatus.slow	0.601523333333333	2.40709028447616	Other	Conserved	1.68863
g103.t1	Rvarieornatus.slow	36.3062333333333	2.32414320990819	Other	Conserved	84.6133
g1078.t1	Rvarieornatus.slow	16.4431666666667	2.35902034072477	Other	Conserved	39.0256666666667
g10888.t11	Rvarieornatus.slow	2242.14	2.83691457352172	Other	None	6361.04333333333
g10889.t1	Rvarieornatus.slow	3478.05	2.17829976663839	Other	None	7576.45333333333
g10895.t11	Rvarieornatus.slow	98.8803333333333	2.08566684964353	Other	None	206.44
g11036.t1	Rvarieornatus.slow	68.9098	2.03956056482799	Other	None	140.749666666667
g11098.t1	Rvarieornatus.slow	4.19637	2.12278970386629	Other	None	9.12029
g11134.t1	Rvarieornatus.slow	1.16343633333333	2.79423920318898	Other	Conserved	3.53034333333333
g11192.t1	Rvarieornatus.slow	18.2807333333333	2.35340265713011	GST	Conserved	43.2572666666667
g1122.t1	Rvarieornatus.slow	177.402333333333	2.46798445842026	SAHS	Conserved	438.073
g11307.t1	Rvarieornatus.slow	54.1340333333333	2.03946660799092	Other	Conserved	110.6085
g11348.t1	Rvarieornatus.slow	0.646026	5.89775691463836	Other	Conserved	4.39988
g11441.t1	Rvarieornatus.slow	12.1728666666667	3.80748317426518	Other	Conserved	46.7287333333333
g11483.t1	Rvarieornatus.slow	3.05892666666667	2.1355745305895	Other	Conserved	6.74612333333333
g11517.t1	Rvarieornatus.slow	49.14	2.03550907121581	Other	Conserved	100.228466666667
g11519.t1	Rvarieornatus.slow	937.983333333333	2.14483077196411	Other	Conserved	2012.03
g11639.t1	Rvarieornatus.slow	4.36590333333333	2.01331197644971	Other	None	8.99125666666667
g11826.t1	Rvarieornatus.slow	1.65682666666667	5.8269910899956	Other	None	10.2370133333333
g11826.t2	Rvarieornatus.slow	23.3797666666667	2.94901425766582	Other	None	69.2421666666667
g1184.t1	Rvarieornatus.slow	1.51056666666667	2.17475215762568	Other	None	3.50258333333333
g11882.t1	Rvarieornatus.slow	27.7455333333333	2.71823248731694	Other	Conserved	75.6906333333333
g11902.t1	Rvarieornatus.slow	59.0848	2.41959647296828	Other	Conserved	143.203333333333
g11948.t1	Rvarieornatus.slow	13.4523666666667	2.28412257637657	Other	Conserved	30.9552666666667
g12006.t1	Rvarieornatus.slow	1.22145033333333	3.75612300727156	Other	Conserved	4.96353
g12145.t1	Rvarieornatus.slow	5.70089333333333	3.60096835659795	Other	None	20.8888333333333
g12184.t1	Rvarieornatus.slow	119.5813	2.43179176696777	Other	Conserved	291.04
g12185.t1	Rvarieornatus.slow	86.9417	2.2713366122215	Other	Conserved	197.701
g12256.t1	Rvarieornatus.slow	10.9266266666667	2.27834865180889	Other	Conserved	25.1225
g12287.t1	Rvarieornatus.slow	28.4260666666667	2.51186400274836	Other	None	71.6536
g12288.t1	Rvarieornatus.slow	39.5349333333333	3.65039931104547	Other	None	144.683333333333
g12357.t1	Rvarieornatus.slow	2.37556333333333	2.71235368650099	Other	Conserved	6.71460333333333
g12367.t1	Rvarieornatus.slow	0.556911	2.98923294023087	Other	Conserved	1.96366
g1240.t1	Rvarieornatus.slow	17.60292	3.94255109703183	Other	None	69.7946666666667
g12428.t1	Rvarieornatus.slow	9.81077	2.71710136212087	Other	Conserved	26.9285666666667
g12451.t1	Rvarieornatus.slow	204.696333333333	4.34064574723831	Other	None	888.948333333333
g1250.t1	Rvarieornatus.slow	1.18781566666667	2.78561864573268	Other	Conserved	3.58736333333333
g12593.t1	Rvarieornatus.slow	4.12034	2.84509462902673	Other	None	12.0072666666667
g12654.t1	Rvarieornatus.slow	681.501666666667	2.43020239093703	Other	Conserved	1656.43
g12655.t1	Rvarieornatus.slow	20.3712666666667	3.17336657233391	Other	None	64.9628333333333
g12659.t1	Rvarieornatus.slow	10.5588766666667	2.81975617818388	Other	Conserved	30.0554333333333
g12665.t1	Rvarieornatus.slow	450.018333333333	2.86313302798153	Other	None	1288.74866666667
g12679.t1	Rvarieornatus.slow	783.142666666667	3.58571289953561	Other	Conserved	2808.48333333333
g127.t1	Rvarieornatus.slow	116.164666666667	4.16256586982574	Other	None	483.959333333333
g12701.t1	Rvarieornatus.slow	2.09529	2.10886336960796	Other	Conserved	4.62956666666667
g12762.t1	Rvarieornatus.slow	7.12245	2.13908945948628	Other	Conserved	15.4494666666667
g12770.t1	Rvarieornatus.slow	11.8472333333333	5.09409151909647	Other	None	60.8603
g12777.t1	Rvarieornatus.slow	98.2498333333333	2.42201393325527	Other	Conserved	238.204666666667
g12850.t1	Rvarieornatus.slow	41.6998	2.44946068322496	Other	Conserved	102.386966666667
g12851.t1	Rvarieornatus.slow	26.6985	2.11596295812577	Other	Conserved	56.7046333333333
g12903.t1	Rvarieornatus.slow	167.617	2.54583614064168	Other	Conserved	426.98
g12998.t1	Rvarieornatus.slow	81.0244666666667	2.05138277231612	Other	Conserved	166.417333333333
g13044.t1	Rvarieornatus.slow	3.16588666666667	2.31989781233478	Other	Conserved	7.57652333333333
g13143.t1	Rvarieornatus.slow	2.95000333333333	4.12252336336244	Other	None	12.57371
g13152.t1	Rvarieornatus.slow	1.89833666666667	3.32802280563335	Other	None	6.65051
g13172.t1	Rvarieornatus.slow	16.1164666666667	2.11383901959736	Other	None	34.279
g13196.t1	Rvarieornatus.slow	227.285	2.43001663844727	Other	None	552.549333333333
g13256.t1	Rvarieornatus.slow	1.014771	4.21033856579812	Other	Conserved	4.69356333333333
g13286.t1	Rvarieornatus.slow	3.04231333333333	2.76284138861603	Other	None	8.68171333333333
g13317.t1	Rvarieornatus.slow	6.22820666666667	2.0301428208729	Other	Conserved	12.8471633333333
g13317.t3	Rvarieornatus.slow	13.175	2.02119774011299	Other	Conserved	26.8314
g13318.t1	Rvarieornatus.slow	270.340666666667	2.63028735816359	Other	Conserved	711.336666666667
g13325.t1	Rvarieornatus.slow	917.745333333333	2.00958694565824	Other	None	1844.49
g13381.t1	Rvarieornatus.slow	48.5126333333333	2.96492201272783	Other	Conserved	144.132666666667
g13438.t1	Rvarieornatus.slow	60.4453333333333	2.42342377061816	Other	Conserved	146.727
g13514.t1	Rvarieornatus.slow	84.7714666666667	2.63251410760743	Other	None	223.425333333333
g13590.t1	Rvarieornatus.slow	13.0387333333333	2.17469466868952	Other	Conserved	28.5727333333333
g13624.t1	Rvarieornatus.slow	17.7870566666667	2.10111147408825	Other	Conserved	37.5827
g13624.t2	Rvarieornatus.slow	3.95464253466667	2.84897289166733	Other	Conserved	11.5515666666667
g1369.t1	Rvarieornatus.slow	89.3906333333333	2.58078778449439	Other	None	230.956333333333
g1381.t1	Rvarieornatus.slow	21.6257333333333	4.09866640481641	Other	Conserved	89.0465333333333
g13849.t11	Rvarieornatus.slow	91.4395666666667	2.31058919148623	Other	None	211.510333333333
g13915.t1	Rvarieornatus.slow	48.5126333333333	2.96492201272783	Other	Conserved	144.132666666667
g140.t1	Rvarieornatus.slow	8.71233	2.29820792760447	Other	Conserved	20.2525666666667
g1662.t1	Rvarieornatus.slow	8.0543	9.40794836262258	Other	None	76.7152333333333
g1675.t1	Rvarieornatus.slow	794.526	2.52691203157209	SAHS	Conserved	2007.95
g1681.t1	Rvarieornatus.slow	229.355	2.24988341940686	SAHS	Conserved	516.247
g1697.t1	Rvarieornatus.slow	8.91563333333333	3.09427328085659	Other	None	27.8968333333333
g180.t1	Rvarieornatus.slow	1.29758333333333	2.06608550474033	Other	Conserved	2.88752666666667
g1814.t1	Rvarieornatus.slow	98.2911333333333	3.22401002258334	Other	None	317.214
g1819.t1	Rvarieornatus.slow	17.9612666666667	2.41418837364674	Other	Conserved	43.6033
g1870.t1	Rvarieornatus.slow	40.5851666666667	2.5539430832695	Other	Conserved	103.9076
g1912.t1	Rvarieornatus.slow	13.5380333333333	2.24909261110473	Other	None	30.6732
g194.t1	Rvarieornatus.slow	9.02485	5.3670361704576	Other	Conserved	48.9734
g1949.t11	Rvarieornatus.slow	2151.8	2.49804823644221	Other	None	5375.55
g2015.t1	Rvarieornatus.slow	2.11065666666667	3.10099110822275	Other	None	6.85522666666667
g2044.t1	Rvarieornatus.slow	14.6795	2.13355210482989	Other	Conserved	31.5328333333333
g2090.t1	Rvarieornatus.slow	218.145666666667	2.08923583057014	Other	None	455.966666666667
g2161.t1	Rvarieornatus.slow	5.34222333333333	2.78058538575227	Other	Conserved	15.1325666666667
g2205.t1	Rvarieornatus.slow	30.351	2.72647969962672	Other	None	83.0240333333333
g2206.t1	Rvarieornatus.slow	3.63924333333333	3.42246604259507	Other	None	12.7974333333333
g222.t1	Rvarieornatus.slow	46.6538333333333	3.29237887802426	Other	Conserved	153.931333333333
g2298.t1	Rvarieornatus.slow	100.280866666667	2.97227293647594	Other	Conserved	298.359333333333
g231.t1	Rvarieornatus.slow	169.31	3.78258859177931	Other	Conserved	640.808333333333
g241.t1	Rvarieornatus.slow	49.2626666666667	3.14472475825185	Other	Conserved	155.232
g245.t1	Rvarieornatus.slow	112.4918	3.16147949199379	Other	Conserved	355.956666666667
g2451.t1	Rvarieornatus.slow	7.72499	2.21397940018667	Other	None	17.3243666666667
g246.t1	Rvarieornatus.slow	196.699666666667	2.21648241274121	Other	Conserved	436.203
g2544.t1	Rvarieornatus.slow	48.9927	2.64418131412613	Other	Conserved	129.81
g2805.t1	Rvarieornatus.slow	56.0297	2.65325962309912	Other	Conserved	148.926666666667
g2837.t1	Rvarieornatus.slow	88.7086666666667	2.18084571325621	Other	Conserved	193.678
g2856.t1	Rvarieornatus.slow	93.4595	2.18942313002243	Other	Conserved	204.841333333333
g2864.t11	Rvarieornatus.slow	62.2334	4.36930548737381	Other	None	272.353666666667
g289.t1	Rvarieornatus.slow	180.931	3.76453020016829	Other	Conserved	681.496666666667
g290.t1	Rvarieornatus.slow	87.3191666666667	4.20507325815277	Other	Conserved	367.604
g2930.t1	Rvarieornatus.slow	395.246333333333	3.30779173366137	Other	None	1307.72333333333
g2959.t1	Rvarieornatus.slow	8.87785666666667	2.25086388473567	Other	None	20.2079333333333
g2973.t1	Rvarieornatus.slow	127.838	2.60000416868587	GST	Conserved	332.639333333333
g2997.t1	Rvarieornatus.slow	23.0006	2.77043164824002	Other	Conserved	63.9986333333333
g3017.t1	Rvarieornatus.slow	20.9920333333333	3.34350252306953	Other	None	70.5212666666667
g3024.t1	Rvarieornatus.slow	7.78248	2.20878031617799	Other	None	17.4106666666667
g3031.t1	Rvarieornatus.slow	83.4496	2.42353843305853	Other	Conserved	202.485666666667
g3048.t1	Rvarieornatus.slow	1.471825	2.05946378678712	Other	Conserved	3.23711666666667
g3059.t1	Rvarieornatus.slow	2.21645666666667	3.3190145293746	Other	Conserved	7.68835333333333
g3090.t1	Rvarieornatus.slow	6.65451666666667	3.85484280888591	Other	Conserved	26.0376
g311.t1	Rvarieornatus.slow	124.989666666667	2.44334863791041	Other	None	305.637666666667
g3146.t1	Rvarieornatus.slow	0.631657333333333	2.44841392054204	Other	Conserved	1.7914
g3149.t1	Rvarieornatus.slow	3.62543333333333	2.36249563809132	Other	Conserved	8.80132
g315.t1	Rvarieornatus.slow	8.69480333333333	2.47698167213138	Other	Conserved	21.7845666666667
g3226.t1	Rvarieornatus.slow	31.5207666666667	2.72945838336199	Other	Conserved	86.3075666666667
g324.t1	Rvarieornatus.slow	682.532333333333	3.10380356043297	Other	None	2118.75666666667
g325.t1	Rvarieornatus.slow	41.6975666666667	3.39711163409034	Other	None	141.991
g3396.t1	Rvarieornatus.slow	5.22641666666667	2.39317239545035	Other	Conserved	12.7470333333333
g3431.t1	Rvarieornatus.slow	94.4369	2.18622922195813	Other	Conserved	206.679333333333
g3467.t1	Rvarieornatus.slow	3.38890666666667	3.26697379885962	Other	Conserved	11.3981666666667
g3474.t1	Rvarieornatus.slow	11.0477933333333	2.09029111291981	Other	Conserved	23.3021333333333
g3572.t1	Rvarieornatus.slow	35.3430666666667	3.59067875992672	Other	Conserved	127.264666666667
